FPS               Frame                Time   AcumelatedObjects        ObjectsFound       ObjectTracked                   X                   Y                  VX                  VY                  dX                  dY               Width              Height
11                1577             356.908                7340                  25                  32                 272                 332                   0                   0                   0                   0                 154                 120
11                1578             356.951                7346                  26                  32                 272                 332                   0                   0                   0                   0                 154                 120
11                1579              357.04                7348                  21                  32                 272                 332                   0                   0                   0                   0                 154                 120
11                1580              357.14                7357                  27                  32                 272                 332                   0                   0                   0                   0                 155                 120
11                1581             357.237                7363                  30                  32                 272                 332                   0                   0                   0                   0                 155                 120
11                1582             357.358                7364                  21                  32                 272                 332                   0                   0                   0                   0                 155                 120
11                1583             357.423                7378                  27                  32                 272                 332                   0                   0                   0                   0                 155                 120
11                1584             357.523                7383                  27                  32                 272                 332                   0                   0                   0                   0                 155                 120
11                1585             357.589                7386                  26                  32                 272                 332                   0                   0                   0                   0                 156                 120
11                1586             357.687                7393                  28                  32                 273                 332             10.2041                   0                   1                   0                 157                 120
11                1587             357.807                7397                  27                  32                 273                 332                   0                   0                   0                   0                 158                 120
11                1588             357.884                7403                  29                  32                 273                 331                   0            -15.3846                   0                  -1                 158                 120
11                1589             357.982                7405                  26                  32                 271                 331            -20.4082                   0                  -2                   0                 156                 125
11                1590             358.072                7412                  32                  32                 270                 330            -9.80392            -9.80392                  -1                  -1                 151                 132
11                1591             358.173                7414                  23                  32                 269                 330            -11.3636                   0                  -1                   0                 148                 135
11                1592             358.281                7422                  25                  32                 268                 330            -8.26446                   0                  -1                   0                 145                 136
11                1593             358.336                7427                  25                  32                 268                 330                   0                   0                   0                   0                 144                 136
11                1594             358.423                7435                  29                  32                 268                 330                   0                   0                   0                   0                 144                 136
11                1595             358.511                7442                  30                  32                 268                 330                   0                   0                   0                   0                 144                 136
10                1596             358.604                7444                  25                  32                 268                 330                   0                   0                   0                   0                 144                 136
10                1597             358.726                7456                  36                  32                 268                 330                   0                   0                   0                   0                 144                 136
10                1598             358.803                7459                  29                  32                 268                 330                   0                   0                   0                   0                 144                 136
10                1599             358.901                7462                  27                  32                 268                 330                   0                   0                   0                   0                 144                 135
10                1600             358.967                7470                  28                  32                 268                 330                   0                   0                   0                   0                 144                 136
10                1601             359.056                7472                  23                  32                 268                 330                   0                   0                   0                   0                 144                 135
10                1602             359.178                7481                  30                  32                 268                 330                   0                   0                   0                   0                 144                 136
10                1603             359.255                7484                  26                  32                 268                 330                   0                   0                   0                   0                 144                 136
10                1604             359.352                7500                  35                  32                 268                 330                   0                   0                   0                   0                 144                 136
10                1605              359.44                7505                  27                  32                 268                 330                   0                   0                   0                   0                 144                 136
10                1606             359.542                7510                  27                  32                 268                 330                   0                   0                   0                   0                 144                 136
11                1607             359.633                7520                  30                  32                 268                 330                   0                   0                   0                   0                 144                 136
11                1608             359.698                7523                  26                  32                 268                 330                   0                   0                   0                   0                 144                 135
11                1609             359.797                7531                  30                  32                 268                 330                   0                   0                   0                   0                 144                 136
11                1610             359.896                7534                  25                  32                 268                 330                   0                   0                   0                   0                 144                 136
11                1611             359.984                7543                  30                  32                 268                 330                   0                   0                   0                   0                 144                 135
11                1612             360.109                7545                  27                  32                 268                 330                   0                   0                   0                   0                 144                 136
11                1613             360.184                7556                  33                  32                 268                 330                   0                   0                   0                   0                 144                 136
11                1614             360.272                7558                  28                  32                 268                 330                   0                   0                   0                   0                 144                 136
11                1615             360.339                7562                  24                  32                 268                 330                   0                   0                   0                   0                 144                 136
11                1616             360.437                7566                  24                  32                 268                 330                   0                   0                   0                   0                 144                 136
11                1617             360.558                7568                  23                  32                 268                 330                   0                   0                   0                   0                 144                 136
11                1618             360.625                7571                  21                  32                 268                 330                   0                   0                   0                   0                 145                 136
11                1619             360.728                7579                  26                  32                 268                 330                   0                   0                   0                   0                 145                 135
11                1620             360.817                7580                  24                  32                 268                 330                   0                   0                   0                   0                 145                 136
11                1621             360.915                7584                  26                  32                 268                 330                   0                   0                   0                   0                 145                 136
11                1622             361.003                7587                  24                  32                 268                 330                   0                   0                   0                   0                 144                 137
11                1623             361.071                7596                  26                  32                 268                 330                   0                   0                   0                   0                 144                 136
11                1624             361.172                7603                  28                  32                 268                 330                   0                   0                   0                   0                 144                 136
11                1625             361.271                7606                  24                  32                 268                 330                   0                   0                   0                   0                 144                 136
11                1626             361.359                7612                  25                  32                 268                 330                   0                   0                   0                   0                 145                 135
11                1627             361.483                7615                  24                  32                 268                 330                   0                   0                   0                   0                 145                 136
11                1628              361.56                7617                  22                  32                 269                 330              12.987                   0                   1                   0                 146                 136
11                1629              361.66                7622                  24                  32                 269                 328                   0            -22.7273                   0                  -2                 146                 139
11                1630             361.726                7624                  22                  32                 268                 327            -14.9254            -14.9254                  -1                  -1                 143                 146
11                1631             361.825                7632                  25                  32                 267                 327            -10.2041                   0                  -1                   0                 139                 147
11                1632             361.957                7637                  23                  32                 267                 326                   0             -7.5188                   0                  -1                 139                 149
11                1633             362.013                7638                  20                  32                 265                 326            -36.3636                   0                  -2                   0                 133                 152
11                1634             362.102                7653                  27                  32                 265                 327                   0             9.90099                   0                   1                 130                 152
11                1635             362.204                7654                  22                  32                 264                 327            -11.1111                   0                  -1                   0                 128                 152
11                1636             362.302                7662                  27                  32                 264                 327                   0                   0                   0                   0                 128                 152
11                1637             362.378                7669                  30                  32                 264                 327                   0                   0                   0                   0                 128                 152
11                1638             362.454                7673                  30                  32                 264                 327                   0                   0                   0                   0                 128                 152
11                1639             362.552                7676                  30                  32                 264                 327                   0                   0                   0                   0                 128                 152
11                1640              362.64                7682                  32                  32                 264                 327                   0                   0                   0                   0                 128                 152
11                1641              362.74                7684                  28                  32                 264                 327                   0                   0                   0                   0                 128                 152
11                1642             362.861                7695                  32                  32                 264                 327                   0                   0                   0                   0                 128                 152
11                1643             362.927                7702                  31                  32                 264                 327                   0                   0                   0                   0                 128                 152
11                1644             362.995                7704                  26                  32                 264                 327                   0                   0                   0                   0                 128                 152
11                1645             363.095                7704                  18                  32                 264                 327                   0                   0                   0                   0                 128                 152
11                1646             363.182                7713                  27                  32                 264                 327                   0                   0                   0                   0                 129                 152
11                1647             363.313                7713                  15                  32                 265                 326             9.09091            -9.09091                   1                  -1                 129                 152
11                1648             363.392                7720                  20                  32                 265                 326                   0                   0                   0                   0                 130                 152
11                1649             363.479                7722                  13                  32                 265                 326                   0                   0                   0                   0                 132                 152
11                1650             363.576                7738                  24                  32                 264                 325            -10.3093            -10.3093                  -1                  -1                 133                 155
11                1651             363.677                7741                  22                  32                 264                 325                   0                   0                   0                   0                 134                 156
11                1652             363.765                7745                  23                  32                 263                 325             -11.236                   0                  -1                   0                 130                 159
11                1653             363.831                7750                  24                  32                 262                 324             -12.987             -12.987                  -1                  -1                 127                 161
11                1654             363.933                7755                  20                  32                 262                 324                   0                   0                   0                   0                 119                 162
11                1655             364.033                7763                  23                  32                 261                 325            -10.2041             10.2041                  -1                   1                 117                 162
11                1656             364.121                7767                  22                  32                 261                 325                   0                   0                   0                   0                 116                 162
11                1657             364.242                7772                  23                  32                 261                 325                   0                   0                   0                   0                 115                 162
11                1658              364.31                7774                  22                  32                 261                 325                   0                   0                   0                   0                 115                 162
11                1659             364.376                7786                  29                  32                 261                 325                   0                   0                   0                   0                 116                 162
11                1660             364.463                7793                  31                  32                 261                 325                   0                   0                   0                   0                 116                 162
11                1661             364.563                7798                  31                  32                 261                 325                   0                   0                   0                   0                 114                 162
11                1662             364.684                7802                  30                  32                 261                 325                   0                   0                   0                   0                 115                 162
11                1663             364.761                7818                  40                  32                 261                 325                   0                   0                   0                   0                 114                 163
11                1664             364.849                7822                  38                  32                 261                 325                   0                   0                   0                   0                 115                 162
11                1665             364.949                7824                  29                  32                 261                 325                   0                   0                   0                   0                 114                 162
11                1666             365.049                7828                  28                  32                 261                 325                   0                   0                   0                   0                 116                 162
11                1667             365.126                7835                  29                  32                 261                 325                   0                   0                   0                   0                 115                 162
11                1668             365.203                7841                  31                  32                 261                 325                   0                   0                   0                   0                 116                 162
11                1669             365.301                7842                  28                  32                 261                 325                   0                   0                   0                   0                 117                 162
11                1670               365.4                7845                  26                  32                 261                 324                   0             -10.101                   0                  -1                 118                 162
11                1671             365.499                7849                  27                  32                 262                 324             11.3636                   0                   1                   0                 119                 163
11                1672             365.621                7852                  28                  32                 262                 323                   0            -8.19672                   0                  -1                 119                 162
11                1673             365.687                7855                  27                  32                 262                 323                   0                   0                   0                   0                 117                 164
11                1674             365.753                7859                  26                  32                 261                 322            -15.1515            -15.1515                  -1                  -1                 114                 166
11                1675             365.852                7862                  24                  32                 259                 322            -22.7273                   0                  -2                   0                 108                 169
11                1676             365.941                7868                  27                  32                 258                 319                 -10                 -30                  -1                  -3                 101                 172
11                1677             366.065                7869                  23                  32                 258                 319                   0                   0                   0                   0                 100                 172
11                1678             366.143                7870                  16                  32                 257                 321            -14.9254             29.8507                  -1                   2                  99                 172
11                1679              366.23                7876                  20                  32                 256                 321            -10.2041                   0                  -1                   0                  99                 172
11                1680             366.333                7885                  23                  32                 256                 321                   0                   0                   0                   0                  99                 172
11                1681             366.419                7895                  32                  32                 256                 321                   0                   0                   0                   0                  98                 172
11                1682             366.518                7900                  31                  32                 256                 322                   0             10.3093                   0                   1                  98                 172
11                1683             366.584                7910                  33                  32                 256                 322                   0                   0                   0                   0                  98                 172
11                1684             366.683                7915                  30                  32                 256                 321                   0            -11.3636                   0                  -1                  98                 172
11                1685              366.78                7927                  34                  32                 256                 322                   0             10.2041                   0                   1                  98                 172
11                1686             366.867                7930                  26                  32                 256                 322                   0                   0                   0                   0                  98                 172
11                1687             366.989                7944                  32                  32                 256                 322                   0                   0                   0                   0                  98                 172
11                1688             367.056                7948                  31                  32                 256                 322                   0                   0                   0                   0                  97                 172
11                1689             367.122                7951                  31                  32                 256                 321                   0            -15.1515                   0                  -1                  98                 172
11                1690             367.222                7960                  34                  32                 256                 322                   0                  10                   0                   1                  98                 172
11                1691             367.321                7967                  32                  32                 256                 322                   0                   0                   0                   0                  98                 172
11                1692             367.431                7968                  25                  32                 256                 322                   0                   0                   0                   0                  98                 172
11                1693             367.508                7973                  24                  32                 256                 321                   0             -12.987                   0                  -1                  98                 172
11                1694             367.607                7981                  30                  32                 256                 321                   0                   0                   0                   0                  99                 172
11                1695             367.695                7982                  21                  32                 256                 321                   0                   0                   0                   0                  99                 172
11                1696             367.762                7987                  24                  32                 256                 321                   0                   0                   0                   0                 100                 172
11                1697             367.894                7990                  21                  32                 256                 320                   0            -8.26446                   0                  -1                 105                 172
11                1698              367.97                7993                  17                  32                 255                 319            -13.1579            -13.1579                  -1                  -1                  97                 174
11                1699             368.059                7999                  23                  32                 254                 319            -11.3636                   0                  -1                   0                  91                 176
11                1700             368.147                8001                  18                  32                 252                 319                 -20                   0                  -2                   0                  86                 177
11                1701             368.248                8004                  19                  32                 251                 319            -9.90099                   0                  -1                   0                  82                 177
11                1702             368.368                8010                  20                  32                 251                 319                   0                   0                   0                   0                  79                 177
11                1703             368.446                8015                  21                  32                 250                 319            -12.8205                   0                  -1                   0                  76                 176
11                1704             368.511                8023                  24                  32                 249                 321            -15.1515              30.303                  -1                   2                  74                 177
11                1705              368.61                8028                  21                  32                 249                 321                   0                   0                   0                   0                  74                 177
11                1706             368.699                8035                  23                  32                 249                 322                   0              11.236                   0                   1                  74                 177
11                1707             368.809                8041                  27                  32                 249                 322                   0                   0                   0                   0                  73                 176
11                1708             368.886                8048                  28                  32                 249                 323                   0             12.8205                   0                   1                  74                 178
11                1709             368.985                8053                  25                  32                 249                 323                   0                   0                   0                   0                  74                 177
11                1710             369.074                8061                  30                  32                 249                 323                   0                   0                   0                   0                  74                 177
11                1711             369.141                8075                  35                  32                 248                 323            -14.9254                   0                  -1                   0                  74                 177
11                1712             369.261                8077                  35                  32                 248                 323                   0                   0                   0                   0                  74                 176
11                1713             369.338                8080                  22                  32                 248                 324                   0              12.987                   0                   1                  74                 176
11                1714             369.437                8086                  23                  32                 248                 324                   0                   0                   0                   0                  74                 176
11                1715             369.525                8097                  29                  32                 248                 324                   0                   0                   0                   0                  73                 176
11                1716             369.624                8102                  30                  32                 248                 324                   0                   0                   0                   0                  73                 176
11                1717             369.735                8105                  30                  32                 248                 323                   0            -9.00901                   0                  -1                  73                 176
11                1718             369.813                8109                  28                  32                 248                 323                   0                   0                   0                   0                  74                 176
11                1719             369.869                8118                  32                  32                 248                 323                   0                   0                   0                   0                  73                 176
11                1720             369.982                8122                  27                  32                 248                 322                   0            -11.1111                   0                  -1                  74                 176
11                1721             370.071                8124                  26                  32                 249                 320             9.80392            -19.6078                   1                  -2                  74                 177
11                1722             370.196                8131                  30                  32                 249                 320                   0                   0                   0                   0                  72                 177
11                1723             370.262                8139                  32                  32                 247                 320            -25.3165                   0                  -2                   0                  73                 177
11                1724             370.362                8148                  35                  32                 246                 318             -11.236            -22.4719                  -1                  -2                  72                 178
11                1725              370.46                8150                  28                  32                 243                 317             -30.303             -10.101                  -3                  -1                  73                 178
11                1726             370.527                8157                  30                  32                 241                 317             -30.303                   0                  -2                   0                  72                 177
11                1727             370.636                8172                  35                  32                 238                 317            -24.7934                   0                  -3                   0                  80                 175
11                1728             370.712                8178                  34                  32                 236                 317            -26.3158                   0                  -2                   0                  88                 172
11                1729             370.811                8181                  29                  32                 233                 319            -34.0909             22.7273                  -3                   2                  96                 169
11                1730             370.909                8192                  34                  32                 232                 319            -10.2041                   0                  -1                   0                 102                 167
11                1731             371.008                8195                  32                  32                 232                 321                   0                  20                   0                   2                 102                 167
11                1732             371.111                8198                  30                  32                 232                 322                   0             8.84956                   0                   1                 102                 167
11                1733             371.168                8224                  43                  32                 232                 322                   0                   0                   0                   0                 102                 167
11                1734             371.256                8227                  36                  32                 232                 322                   0                   0                   0                   0                 102                 167
11                1735             371.344                8232                  33                  32                 232                 322                   0                   0                   0                   0                 102                 167
11                1736             371.444                8236                  30                  32                 232                 322                   0                   0                   0                   0                 102                 167
11                1737             371.565                8242                  29                  32                 232                 323                   0             8.26446                   0                   1                 102                 167
11                1738             371.642                8256                  37                  32                 232                 322                   0            -15.1515                   0                  -1                 102                 167
11                1739              371.74                8258                  33                  32                 232                 322                   0                   0                   0                   0                 102                 167
11                1740             371.827                8269                  38                  32                 232                 322                   0                   0                   0                   0                 102                 167
11                1741             371.893                8271                  35                  32                 232                 322                   0                   0                   0                   0                 102                 167
11                1742             372.003                8279                  36                  32                 232                 322                   0                   0                   0                   0                 102                 167
11                1743             372.085                8281                  23                  32                 232                 322                   0                   0                   0                   0                 102                 167
11                1744             372.185                8300                  42                  32                 232                 322                   0                   0                   0                   0                 102                 167
11                1745             372.272                8303                  28                  32                 232                 322                   0                   0                   0                   0                 103                 167
11                1746              372.37                8308                  28                  32                 232                 321                   0            -10.2041                   0                  -1                 102                 167
11                1747             372.489                8317                  34                  32                 232                 321                   0                   0                   0                   0                 102                 168
